
Timestamp,Engine,X_Pixel,Y_Pixel,RA,Dec,Image_File
20260701_110751,Engine B (Spike/Dip),150,2446,Unknown,Unknown,20260701_110751_B_X150_Y2446.png
20260701_110751,Engine B (Spike/Dip),3717,94,Unknown,Unknown,20260701_110751_B_X3717_Y94.png
20260701_110751,Engine B (Spike/Dip),1041,855,Unknown,Unknown,20260701_110751_B_X1041_Y855.png
20260701_110751,Engine B (Spike/Dip),3061,997,Unknown,Unknown,20260701_110751_B_X3061_Y997.png
20260701_110752,Engine B (Spike/Dip),1666,364,Unknown,Unknown,20260701_110752_B_X1666_Y364.png
20260701_110752,Engine B (Spike/Dip),4749,564,Unknown,Unknown,20260701_110752_B_X4749_Y564.png
20260701_110752,Engine B (Spike/Dip),664,1413,Unknown,Unknown,20260701_110752_B_X664_Y1413.png
20260701_110752,Engine B (Spike/Dip),162,1221,Unknown,Unknown,20260701_110752_B_X162_Y1221.png
20260701_110753,Engine B (Spike/Dip),3412,199,Unknown,Unknown,20260701_110753_B_X3412_Y199.png
20260701_110753,Engine B (Spike/Dip),487,994,Unknown,Unknown,20260701_110753_B_X487_Y994.png
20260701_110753,Engine B (Spike/Dip),2349,1136,Unknown,Unknown,20260701_110753_B_X2349_Y1136.png
20260701_110753,Engine B (Spike/Dip),2876,1133,Unknown,Unknown,20260701_110753_B_X2876_Y1133.png
20260701_110753,Engine B (Spike/Dip),4619,119,Unknown,Unknown,20260701_110753_B_X4619_Y119.png
20260701_110756,Engine B (Spike/Dip),3596,718,Unknown,Unknown,20260701_110756_B_X3596_Y718.png
20260701_110756,Engine B (Spike/Dip),1633,1909,Unknown,Unknown,20260701_110756_B_X1633_Y1909.png
20260701_110756,Engine B (Spike/Dip),162,1240,Unknown,Unknown,20260701_110756_B_X162_Y1240.png
20260701_110756,Engine B (Spike/Dip),4586,573,Unknown,Unknown,20260701_110756_B_X4586_Y573.png
20260701_110757,Engine B (Spike/Dip),1960,1955,Unknown,Unknown,20260701_110757_B_X1960_Y1955.png
20260701_110757,Engine B (Spike/Dip),3548,1928,Unknown,Unknown,20260701_110757_B_X3548_Y1928.png
20260701_110757,Engine B (Spike/Dip),1473,1280,Unknown,Unknown,20260701_110757_B_X1473_Y1280.png
20260701_110757,Engine B (Spike/Dip),1799,1968,Unknown,Unknown,20260701_110757_B_X1799_Y1968.png
20260701_110757,Engine B (Spike/Dip),2171,1758,Unknown,Unknown,20260701_110757_B_X2171_Y1758.png
20260701_110758,Engine B (Spike/Dip),18,2559,Unknown,Unknown,20260701_110758_B_X18_Y2559.png
20260701_110758,Engine B (Spike/Dip),4,2316,Unknown,Unknown,20260701_110758_B_X4_Y2316.png
20260701_110758,Engine B (Spike/Dip),2156,2549,Unknown,Unknown,20260701_110758_B_X2156_Y2549.png
20260701_110758,Engine B (Spike/Dip),2096,1314,Unknown,Unknown,20260701_110758_B_X2096_Y1314.png
20260701_110758,Engine B (Spike/Dip),3499,1727,Unknown,Unknown,20260701_110758_B_X3499_Y1727.png
20260701_110759,Engine B (Spike/Dip),60,3162,Unknown,Unknown,20260701_110759_B_X60_Y3162.png
20260701_110759,Engine B (Spike/Dip),2673,135,Unknown,Unknown,20260701_110759_B_X2673_Y135.png
20260701_110759,Engine B (Spike/Dip),4312,607,Unknown,Unknown,20260701_110759_B_X4312_Y607.png
20260701_110759,Engine B (Spike/Dip),2480,2860,Unknown,Unknown,20260701_110759_B_X2480_Y2860.png
20260701_110759,Engine B (Spike/Dip),3912,866,Unknown,Unknown,20260701_110759_B_X3912_Y866.png
20260701_110800,Engine B (Spike/Dip),2325,2508,Unknown,Unknown,20260701_110800_B_X2325_Y2508.png
20260701_110800,Engine B (Spike/Dip),3404,147,Unknown,Unknown,20260701_110800_B_X3404_Y147.png
20260701_110800,Engine B (Spike/Dip),3831,1072,Unknown,Unknown,20260701_110800_B_X3831_Y1072.png
20260701_110800,Engine B (Spike/Dip),1417,153,Unknown,Unknown,20260701_110800_B_X1417_Y153.png
20260701_110809,Engine B (Pulsator),615,416,Unknown,Unknown,20260701_110809_B_X615_Y416.png
20260701_110809,Engine B (Pulsator),3477,2464,Unknown,Unknown,20260701_110809_B_X3477_Y2464.png
20260701_110809,Engine B (Pulsator),9,2471,Unknown,Unknown,20260701_110809_B_X9_Y2471.png
20260701_110809,Engine B (Pulsator),4536,1746,Unknown,Unknown,20260701_110809_B_X4536_Y1746.png
20260701_110810,Engine B (Pulsator),1915,2957,Unknown,Unknown,20260701_110810_B_X1915_Y2957.png
20260701_110810,Engine B (Pulsator),2014,1390,Unknown,Unknown,20260701_110810_B_X2014_Y1390.png
20260701_110810,Engine B (Pulsator),4685,285,Unknown,Unknown,20260701_110810_B_X4685_Y285.png
20260701_110810,Engine B (Pulsator),1862,1944,Unknown,Unknown,20260701_110810_B_X1862_Y1944.png
20260701_110810,Engine B (Pulsator),1,563,Unknown,Unknown,20260701_110810_B_X1_Y563.png
20260701_110810,Engine B (Pulsator),4786,2630,Unknown,Unknown,20260701_110810_B_X4786_Y2630.png
20260701_110811,Engine B (Pulsator),462,152,Unknown,Unknown,20260701_110811_B_X462_Y152.png
20260701_110811,Engine B (Pulsator),435,1215,Unknown,Unknown,20260701_110811_B_X435_Y1215.png
20260701_110811,Engine B (Pulsator),4590,2187,Unknown,Unknown,20260701_110811_B_X4590_Y2187.png
20260701_110811,Engine B (Pulsator),3326,626,Unknown,Unknown,20260701_110811_B_X3326_Y626.png
20260701_110811,Engine B (Pulsator),2740,865,Unknown,Unknown,20260701_110811_B_X2740_Y865.png
20260701_110812,Engine B (Pulsator),1233,1331,Unknown,Unknown,20260701_110812_B_X1233_Y1331.png
20260701_110812,Engine B (Pulsator),3102,892,Unknown,Unknown,20260701_110812_B_X3102_Y892.png
20260701_110812,Engine B (Pulsator),574,1058,Unknown,Unknown,20260701_110812_B_X574_Y1058.png
20260701_110812,Engine B (Pulsator),4172,2805,Unknown,Unknown,20260701_110812_B_X4172_Y2805.png
20260701_110812,Engine B (Pulsator),1571,695,Unknown,Unknown,20260701_110812_B_X1571_Y695.png
20260701_110812,Engine B (Pulsator),2242,2423,Unknown,Unknown,20260701_110812_B_X2242_Y2423.png
20260701_110813,Engine B (Pulsator),3136,2855,Unknown,Unknown,20260701_110813_B_X3136_Y2855.png
20260701_110813,Engine B (Pulsator),4,2511,Unknown,Unknown,20260701_110813_B_X4_Y2511.png
20260701_110813,Engine B (Pulsator),3691,752,Unknown,Unknown,20260701_110813_B_X3691_Y752.png
20260701_110813,Engine B (Pulsator),3589,124,Unknown,Unknown,20260701_110813_B_X3589_Y124.png
20260701_110813,Engine B (Pulsator),3698,639,Unknown,Unknown,20260701_110813_B_X3698_Y639.png
20260701_110814,Engine B (Pulsator),625,2567,Unknown,Unknown,20260701_110814_B_X625_Y2567.png
20260701_110814,Engine B (Pulsator),811,3189,Unknown,Unknown,20260701_110814_B_X811_Y3189.png
20260701_110817,Engine B (Pulsator),340,1306,Unknown,Unknown,20260701_110817_B_X340_Y1306.png
20260701_110817,Engine B (Pulsator),4715,1461,Unknown,Unknown,20260701_110817_B_X4715_Y1461.png
20260701_110817,Engine B (Pulsator),2741,860,Unknown,Unknown,20260701_110817_B_X2741_Y860.png
20260701_110817,Engine B (Pulsator),2095,453,Unknown,Unknown,20260701_110817_B_X2095_Y453.png
20260701_110817,Engine B (Pulsator),1443,127,Unknown,Unknown,20260701_110817_B_X1443_Y127.png
20260701_110818,Engine B (Pulsator),2246,2124,Unknown,Unknown,20260701_110818_B_X2246_Y2124.png
20260701_110818,Engine B (Pulsator),2241,2108,Unknown,Unknown,20260701_110818_B_X2241_Y2108.png
20260701_110818,Engine B (Pulsator),3020,3131,Unknown,Unknown,20260701_110818_B_X3020_Y3131.png
20260701_110818,Engine B (Pulsator),2265,2442,Unknown,Unknown,20260701_110818_B_X2265_Y2442.png
20260701_110818,Engine B (Pulsator),2730,882,Unknown,Unknown,20260701_110818_B_X2730_Y882.png
20260701_110819,Engine B (Pulsator),4776,1641,Unknown,Unknown,20260701_110819_B_X4776_Y1641.png
20260701_110819,Engine B (Pulsator),1466,115,Unknown,Unknown,20260701_110819_B_X1466_Y115.png
20260701_110819,Engine B (Pulsator),4688,2596,Unknown,Unknown,20260701_110819_B_X4688_Y2596.png
20260701_110819,Engine B (Pulsator),2228,2124,Unknown,Unknown,20260701_110819_B_X2228_Y2124.png
20260701_110819,Engine B (Pulsator),1454,134,Unknown,Unknown,20260701_110819_B_X1454_Y134.png
20260701_110820,Engine B (Pulsator),2236,2130,Unknown,Unknown,20260701_110820_B_X2236_Y2130.png
20260701_110820,Engine B (Pulsator),4478,1254,Unknown,Unknown,20260701_110820_B_X4478_Y1254.png
20260701_110820,Engine B (Pulsator),2237,2106,Unknown,Unknown,20260701_110820_B_X2237_Y2106.png
20260701_110820,Engine B (Pulsator),2742,876,Unknown,Unknown,20260701_110820_B_X2742_Y876.png
20260701_110820,Engine B (Pulsator),2726,859,Unknown,Unknown,20260701_110820_B_X2726_Y859.png
20260701_110821,Engine B (Pulsator),1452,135,Unknown,Unknown,20260701_110821_B_X1452_Y135.png
20260701_110821,Engine B (Pulsator),2229,2127,Unknown,Unknown,20260701_110821_B_X2229_Y2127.png
20260701_110821,Engine B (Pulsator),4004,1311,Unknown,Unknown,20260701_110821_B_X4004_Y1311.png
20260701_110821,Engine B (Pulsator),1449,110,Unknown,Unknown,20260701_110821_B_X1449_Y110.png
20260701_110821,Engine B (Pulsator),50,770,Unknown,Unknown,20260701_110821_B_X50_Y770.png
20260701_110822,Engine B (Pulsator),4729,58,Unknown,Unknown,20260701_110822_B_X4729_Y58.png
20260701_110822,Engine B (Pulsator),31,816,Unknown,Unknown,20260701_110822_B_X31_Y816.png
20260701_110822,Engine B (Pulsator),4232,3192,Unknown,Unknown,20260701_110822_B_X4232_Y3192.png
20260701_110822,Engine B (Pulsator),18,2559,Unknown,Unknown,20260701_110822_B_X18_Y2559.png
20260701_110822,Engine B (Pulsator),121,277,Unknown,Unknown,20260701_110822_B_X121_Y277.png
20260701_110822,Engine B (Pulsator),100,3,Unknown,Unknown,20260701_110822_B_X100_Y3.png
20260701_110823,Engine B (Pulsator),1384,276,Unknown,Unknown,20260701_110823_B_X1384_Y276.png
20260701_110823,Engine B (Pulsator),2729,857,Unknown,Unknown,20260701_110823_B_X2729_Y857.png
20260701_110823,Engine B (Pulsator),1484,167,Unknown,Unknown,20260701_110823_B_X1484_Y167.png
20260701_110823,Engine B (Pulsator),3470,376,Unknown,Unknown,20260701_110823_B_X3470_Y376.png
20260701_110823,Engine B (Pulsator),3963,803,Unknown,Unknown,20260701_110823_B_X3963_Y803.png
20260701_110824,Engine B (Pulsator),3747,3109,Unknown,Unknown,20260701_110824_B_X3747_Y3109.png
20260701_110824,Engine B (Pulsator),4631,60,Unknown,Unknown,20260701_110824_B_X4631_Y60.png
20260701_110824,Engine B (Pulsator),1480,2922,Unknown,Unknown,20260701_110824_B_X1480_Y2922.png
20260701_110824,Engine B (Pulsator),222,34,Unknown,Unknown,20260701_110824_B_X222_Y34.png
20260701_110824,Engine B (Pulsator),60,3162,Unknown,Unknown,20260701_110824_B_X60_Y3162.png
20260701_110825,Engine B (Pulsator),13,3148,Unknown,Unknown,20260701_110825_B_X13_Y3148.png
20260701_110825,Engine B (Pulsator),104,17,Unknown,Unknown,20260701_110825_B_X104_Y17.png
20260701_110825,Engine B (Pulsator),15,2939,Unknown,Unknown,20260701_110825_B_X15_Y2939.png
20260701_110825,Engine B (Pulsator),1437,124,Unknown,Unknown,20260701_110825_B_X1437_Y124.png
20260701_110825,Engine B (Pulsator),16,67,Unknown,Unknown,20260701_110825_B_X16_Y67.png
20260701_110825,Engine B (Pulsator),4749,3183,Unknown,Unknown,20260701_110825_B_X4749_Y3183.png
20260701_110826,Engine B (Pulsator),6,3138,Unknown,Unknown,20260701_110826_B_X6_Y3138.png
20260701_110826,Engine B (Pulsator),1458,907,Unknown,Unknown,20260701_110826_B_X1458_Y907.png
20260701_110826,Engine B (Pulsator),46,738,Unknown,Unknown,20260701_110826_B_X46_Y738.png
20260701_110826,Engine B (Pulsator),174,2945,Unknown,Unknown,20260701_110826_B_X174_Y2945.png
20260701_110826,Engine B (Pulsator),19,2674,Unknown,Unknown,20260701_110826_B_X19_Y2674.png
20260701_110827,Engine B (Pulsator),102,64,Unknown,Unknown,20260701_110827_B_X102_Y64.png
20260701_110827,Engine B (Pulsator),4702,2954,Unknown,Unknown,20260701_110827_B_X4702_Y2954.png
20260701_110827,Engine B (Pulsator),118,83,Unknown,Unknown,20260701_110827_B_X118_Y83.png
20260701_110827,Engine B (Pulsator),16,525,Unknown,Unknown,20260701_110827_B_X16_Y525.png
20260701_110827,Engine B (Pulsator),4548,1058,Unknown,Unknown,20260701_110827_B_X4548_Y1058.png
20260701_110827,Engine B (Pulsator),125,3121,Unknown,Unknown,20260701_110827_B_X125_Y3121.png
20260701_110828,Engine B (Pulsator),563,141,Unknown,Unknown,20260701_110828_B_X563_Y141.png
20260701_110828,Engine B (Pulsator),8,53,Unknown,Unknown,20260701_110828_B_X8_Y53.png
20260701_110828,Engine B (Pulsator),9,99,Unknown,Unknown,20260701_110828_B_X9_Y99.png
20260701_110828,Engine B (Pulsator),4447,2200,Unknown,Unknown,20260701_110828_B_X4447_Y2200.png
20260701_110828,Engine B (Pulsator),82,3168,Unknown,Unknown,20260701_110828_B_X82_Y3168.png
20260701_110829,Engine B (Pulsator),378,533,Unknown,Unknown,20260701_110829_B_X378_Y533.png
20260701_110829,Engine B (Pulsator),45,3106,Unknown,Unknown,20260701_110829_B_X45_Y3106.png
20260701_110829,Engine B (Pulsator),4759,232,Unknown,Unknown,20260701_110829_B_X4759_Y232.png
20260701_110829,Engine B (Pulsator),207,2998,Unknown,Unknown,20260701_110829_B_X207_Y2998.png
20260701_110830,Engine B (Pulsator),1,230,Unknown,Unknown,20260701_110830_B_X1_Y230.png
20260701_110830,Engine B (Pulsator),27,504,Unknown,Unknown,20260701_110830_B_X27_Y504.png
20260701_110830,Engine B (Pulsator),4577,25,Unknown,Unknown,20260701_110830_B_X4577_Y25.png
20260701_110830,Engine B (Pulsator),3,3127,Unknown,Unknown,20260701_110830_B_X3_Y3127.png
20260701_110830,Engine B (Pulsator),4741,107,Unknown,Unknown,20260701_110830_B_X4741_Y107.png
20260701_110831,Engine B (Pulsator),17,3118,Unknown,Unknown,20260701_110831_B_X17_Y3118.png
20260701_110831,Engine B (Pulsator),42,2,Unknown,Unknown,20260701_110831_B_X42_Y2.png
20260701_110831,Engine B (Pulsator),53,1304,Unknown,Unknown,20260701_110831_B_X53_Y1304.png
20260701_110831,Engine B (Pulsator),3584,2909,Unknown,Unknown,20260701_110831_B_X3584_Y2909.png
20260701_110831,Engine B (Pulsator),16,54,Unknown,Unknown,20260701_110831_B_X16_Y54.png
20260701_110831,Engine B (Pulsator),37,2314,Unknown,Unknown,20260701_110831_B_X37_Y2314.png
20260701_110832,Engine B (Pulsator),1350,40,Unknown,Unknown,20260701_110832_B_X1350_Y40.png
20260701_110832,Engine B (Pulsator),8,500,Unknown,Unknown,20260701_110832_B_X8_Y500.png
20260701_110832,Engine B (Pulsator),301,54,Unknown,Unknown,20260701_110832_B_X301_Y54.png
20260701_110832,Engine B (Pulsator),4358,3190,Unknown,Unknown,20260701_110832_B_X4358_Y3190.png
20260701_110832,Engine B (Pulsator),1798,1341,Unknown,Unknown,20260701_110832_B_X1798_Y1341.png
20260701_110833,Engine B (Pulsator),184,2586,Unknown,Unknown,20260701_110833_B_X184_Y2586.png
20260701_110833,Engine B (Pulsator),4509,3115,Unknown,Unknown,20260701_110833_B_X4509_Y3115.png
20260701_110833,Engine B (Pulsator),81,84,Unknown,Unknown,20260701_110833_B_X81_Y84.png
20260701_110833,Engine B (Pulsator),4685,277,Unknown,Unknown,20260701_110833_B_X4685_Y277.png
20260701_110833,Engine B (Pulsator),57,3178,Unknown,Unknown,20260701_110833_B_X57_Y3178.png
20260701_110833,Engine B (Pulsator),481,3158,Unknown,Unknown,20260701_110833_B_X481_Y3158.png
20260701_110834,Engine B (Pulsator),4637,300,Unknown,Unknown,20260701_110834_B_X4637_Y300.png
20260701_110834,Engine B (Pulsator),4765,3145,Unknown,Unknown,20260701_110834_B_X4765_Y3145.png
20260701_110834,Engine B (Pulsator),25,695,Unknown,Unknown,20260701_110834_B_X25_Y695.png
20260701_110834,Engine B (Pulsator),4533,2946,Unknown,Unknown,20260701_110834_B_X4533_Y2946.png
20260701_110835,Engine B (Pulsator),4568,240,Unknown,Unknown,20260701_110835_B_X4568_Y240.png
20260701_110835,Engine B (Pulsator),41,2838,Unknown,Unknown,20260701_110835_B_X41_Y2838.png
20260701_110835,Engine B (Pulsator),4743,3026,Unknown,Unknown,20260701_110835_B_X4743_Y3026.png
20260701_110835,Engine B (Pulsator),32,3006,Unknown,Unknown,20260701_110835_B_X32_Y3006.png
20260701_110836,Engine B (Pulsator),4786,2630,Unknown,Unknown,20260701_110836_B_X4786_Y2630.png
20260701_110841,Engine B (Spike/Dip),9,2471,Unknown,Unknown,20260701_110841_B_X9_Y2471.png
20260701_110841,Engine B (Spike/Dip),749,2548,Unknown,Unknown,20260701_110841_B_X749_Y2548.png
20260701_110841,Engine B (Spike/Dip),71,2696,Unknown,Unknown,20260701_110841_B_X71_Y2696.png
20260701_110841,Engine B (Spike/Dip),2246,2124,Unknown,Unknown,20260701_110841_B_X2246_Y2124.png
20260701_110842,Engine B (Spike/Dip),2236,2130,Unknown,Unknown,20260701_110842_B_X2236_Y2130.png
20260701_110842,Engine B (Spike/Dip),2237,2106,Unknown,Unknown,20260701_110842_B_X2237_Y2106.png
20260701_110842,Engine B (Spike/Dip),2229,2127,Unknown,Unknown,20260701_110842_B_X2229_Y2127.png
20260701_110842,Engine B (Spike/Dip),2741,879,Unknown,Unknown,20260701_110842_B_X2741_Y879.png
20260701_110842,Engine B (Spike/Dip),2271,446,Unknown,Unknown,20260701_110842_B_X2271_Y446.png
20260701_110842,Engine B (Spike/Dip),3443,609,Unknown,Unknown,20260701_110842_B_X3443_Y609.png
20260701_110843,Engine B (Spike/Dip),2729,857,Unknown,Unknown,20260701_110843_B_X2729_Y857.png
20260701_110843,Engine B (Spike/Dip),2714,1330,Unknown,Unknown,20260701_110843_B_X2714_Y1330.png
20260701_110843,Engine B (Spike/Dip),3696,108,Unknown,Unknown,20260701_110843_B_X3696_Y108.png
20260701_110843,Engine B (Spike/Dip),584,926,Unknown,Unknown,20260701_110843_B_X584_Y926.png
20260701_110843,Engine B (Spike/Dip),386,2621,Unknown,Unknown,20260701_110843_B_X386_Y2621.png
20260701_110844,Engine B (Spike/Dip),3027,1035,Unknown,Unknown,20260701_110844_B_X3027_Y1035.png
20260701_110852,Engine B (Pulsator),615,416,Unknown,Unknown,20260701_110852_B_X615_Y416.png
20260701_110852,Engine B (Pulsator),3477,2464,Unknown,Unknown,20260701_110852_B_X3477_Y2464.png
20260701_110852,Engine B (Pulsator),4536,1746,Unknown,Unknown,20260701_110852_B_X4536_Y1746.png
20260701_110853,Engine B (Pulsator),1915,2957,Unknown,Unknown,20260701_110853_B_X1915_Y2957.png
20260701_110853,Engine B (Pulsator),2014,1390,Unknown,Unknown,20260701_110853_B_X2014_Y1390.png
20260701_110853,Engine B (Pulsator),4685,285,Unknown,Unknown,20260701_110853_B_X4685_Y285.png
20260701_110853,Engine B (Pulsator),1862,1944,Unknown,Unknown,20260701_110853_B_X1862_Y1944.png
20260701_110854,Engine B (Pulsator),1,563,Unknown,Unknown,20260701_110854_B_X1_Y563.png
20260701_110854,Engine B (Pulsator),4786,2630,Unknown,Unknown,20260701_110854_B_X4786_Y2630.png
20260701_110854,Engine B (Pulsator),462,152,Unknown,Unknown,20260701_110854_B_X462_Y152.png
20260701_110854,Engine B (Pulsator),435,1215,Unknown,Unknown,20260701_110854_B_X435_Y1215.png
20260701_110854,Engine B (Pulsator),4590,2187,Unknown,Unknown,20260701_110854_B_X4590_Y2187.png
20260701_110855,Engine B (Pulsator),3326,626,Unknown,Unknown,20260701_110855_B_X3326_Y626.png
20260701_110855,Engine B (Pulsator),2740,865,Unknown,Unknown,20260701_110855_B_X2740_Y865.png
20260701_110855,Engine B (Pulsator),1233,1331,Unknown,Unknown,20260701_110855_B_X1233_Y1331.png
20260701_110855,Engine B (Pulsator),3102,892,Unknown,Unknown,20260701_110855_B_X3102_Y892.png
20260701_110855,Engine B (Pulsator),574,1058,Unknown,Unknown,20260701_110855_B_X574_Y1058.png
20260701_110856,Engine B (Pulsator),4172,2805,Unknown,Unknown,20260701_110856_B_X4172_Y2805.png
20260701_110856,Engine B (Pulsator),1571,695,Unknown,Unknown,20260701_110856_B_X1571_Y695.png
20260701_110856,Engine B (Pulsator),3717,94,Unknown,Unknown,20260701_110856_B_X3717_Y94.png
20260701_110856,Engine B (Pulsator),2242,2423,Unknown,Unknown,20260701_110856_B_X2242_Y2423.png
20260701_110857,Engine B (Pulsator),3136,2855,Unknown,Unknown,20260701_110857_B_X3136_Y2855.png
20260701_110857,Engine B (Pulsator),4,2511,Unknown,Unknown,20260701_110857_B_X4_Y2511.png
20260701_110857,Engine B (Pulsator),3691,752,Unknown,Unknown,20260701_110857_B_X3691_Y752.png
20260701_110857,Engine B (Pulsator),3589,124,Unknown,Unknown,20260701_110857_B_X3589_Y124.png
20260701_110857,Engine B (Pulsator),3698,639,Unknown,Unknown,20260701_110857_B_X3698_Y639.png
20260701_110858,Engine B (Pulsator),625,2567,Unknown,Unknown,20260701_110858_B_X625_Y2567.png
20260701_110858,Engine B (Pulsator),811,3189,Unknown,Unknown,20260701_110858_B_X811_Y3189.png
20260701_110858,Engine B (Pulsator),340,1306,Unknown,Unknown,20260701_110858_B_X340_Y1306.png
20260701_110858,Engine B (Pulsator),4749,564,Unknown,Unknown,20260701_110858_B_X4749_Y564.png
20260701_110859,Engine B (Pulsator),4715,1461,Unknown,Unknown,20260701_110859_B_X4715_Y1461.png
20260701_110859,Engine B (Pulsator),3365,1171,Unknown,Unknown,20260701_110859_B_X3365_Y1171.png
20260701_110859,Engine B (Pulsator),2741,860,Unknown,Unknown,20260701_110859_B_X2741_Y860.png
20260701_110859,Engine B (Pulsator),2095,453,Unknown,Unknown,20260701_110859_B_X2095_Y453.png
20260701_110859,Engine B (Pulsator),1443,127,Unknown,Unknown,20260701_110859_B_X1443_Y127.png
20260701_110900,Engine B (Pulsator),2246,2124,Unknown,Unknown,20260701_110900_B_X2246_Y2124.png
